index;experiment;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score;train_acc_ten_above;train_test_hundred;f1_hundred;invalid_window
61;3;XGB;1152;19;99.0228013029316;98.7012987012987;100.0;97.41379310344828;98.68995633187772;0;0;0;0
62;3;XGB;1152;19;99.45770065075922;98.69565217391305;98.27586206896552;99.1304347826087;98.7012987012987;0;0;0;0
63;3;XGB;1152;19;99.24078091106291;99.1304347826087;98.29059829059828;100.0;99.13793103448276;0;0;0;0
64;3;XGB;1152;19;99.13232104121477;98.2608695652174;96.63865546218489;100.0;98.29059829059828;0;0;0;0
85;3;DT;1216;18;99.58847736625516;99.18032786885246;100.0;98.36065573770492;99.17355371900828;0;0;0;0
86;3;DT;1216;18;99.48612538540596;99.1769547325103;100.0;98.34710743801654;99.16666666666669;0;0;0;0
87;3;DT;1216;18;99.38335046248716;100.0;100.0;100.0;100.0;0;0;1;1
88;3;DT;1216;18;99.07502569373074;97.53086419753086;100.0;95.08196721311477;97.47899159663864;0;0;0;0
89;3;DT;1216;18;99.69167523124358;99.58847736625516;100.0;99.18032786885246;99.58847736625516;0;0;0;0
80;3;DUM;1216;18;52.160493827160494;49.18032786885246;49.18032786885246;49.18032786885246;49.18032786885246;0;0;0;0
81;3;DUM;1216;18;52.10688591983556;48.971193415637856;48.7603305785124;48.7603305785124;48.7603305785124;0;0;0;0
82;3;DUM;1216;18;52.10688591983556;48.971193415637856;48.7603305785124;48.7603305785124;48.7603305785124;0;0;0;0
83;3;DUM;1216;18;47.99588900308325;51.440329218107;51.63934426229508;51.63934426229508;51.63934426229508;0;0;0;0
84;3;DUM;1216;18;47.99588900308325;51.440329218107;51.63934426229508;51.63934426229508;51.63934426229508;0;0;0;0
95;3;KNN;1216;18;99.69135802469135;99.18032786885246;100.0;98.36065573770492;99.17355371900828;0;0;0;0
96;3;KNN;1216;18;99.69167523124358;99.58847736625516;100.0;99.17355371900828;99.5850622406639;0;0;0;0
97;3;KNN;1216;18;99.58890030832475;100.0;100.0;100.0;100.0;0;0;1;1
98;3;KNN;1216;18;99.58890030832475;100.0;100.0;100.0;100.0;0;0;1;1
99;3;KNN;1216;18;99.69167523124358;99.1769547325103;100.0;98.36065573770492;99.17355371900828;0;0;0;0
110;3;MLP;1216;18;99.58847736625516;99.18032786885246;100.0;98.36065573770492;99.17355371900828;0;0;0;0
111;3;MLP;1216;18;99.58890030832475;99.1769547325103;100.0;98.34710743801654;99.16666666666669;0;0;0;0
112;3;MLP;1216;18;99.28057553956836;99.58847736625516;99.18032786885246;100.0;99.58847736625516;0;0;0;0
113;3;MLP;1216;18;99.28057553956836;99.58847736625516;100.0;99.18032786885246;99.58847736625516;0;0;0;0
114;3;MLP;1216;18;99.58890030832475;99.1769547325103;100.0;98.36065573770492;99.17355371900828;0;0;0;0
90;3;NB;1216;18;99.38271604938272;99.18032786885246;100.0;98.36065573770492;99.17355371900828;0;0;0;0
91;3;NB;1216;18;99.48612538540596;99.1769547325103;99.17355371900828;99.17355371900828;99.17355371900828;0;0;0;0
92;3;NB;1216;18;99.28057553956836;98.76543209876544;97.58064516129032;100.0;98.77551020408164;0;0;0;0
93;3;NB;1216;18;99.28057553956836;100.0;100.0;100.0;100.0;0;0;1;1
94;3;NB;1216;18;99.48612538540596;99.58847736625516;100.0;99.18032786885246;99.58847736625516;0;0;0;0
105;3;RF;1216;18;99.1769547325103;97.95081967213116;97.5609756097561;98.36065573770492;97.95918367346938;0;0;0;0
106;3;RF;1216;18;99.07502569373074;98.35390946502058;97.5609756097561;99.17355371900828;98.36065573770492;0;0;0;0
107;3;RF;1216;18;99.07502569373074;98.76543209876544;97.58064516129032;100.0;98.77551020408164;0;0;0;0
108;3;RF;1216;18;98.7667009249743;99.58847736625516;100.0;99.18032786885246;99.58847736625516;0;0;0;0
109;3;RF;1216;18;98.86947584789311;99.1769547325103;100.0;98.36065573770492;99.17355371900828;0;0;0;0
115;3;SVM;1216;18;99.79423868312756;99.18032786885246;100.0;98.36065573770492;99.17355371900828;0;0;0;0
116;3;SVM;1216;18;99.69167523124358;99.58847736625516;100.0;99.17355371900828;99.5850622406639;0;0;0;0
117;3;SVM;1216;18;99.58890030832475;100.0;100.0;100.0;100.0;0;0;1;1
118;3;SVM;1216;18;99.58890030832475;100.0;100.0;100.0;100.0;0;0;1;1
119;3;SVM;1216;18;99.69167523124358;99.58847736625516;100.0;99.18032786885246;99.58847736625516;0;0;0;0
100;3;XGB;1216;18;98.97119341563786;97.95081967213116;97.5609756097561;98.36065573770492;97.95918367346938;0;0;0;0
101;3;XGB;1216;18;98.97225077081193;98.35390946502058;97.5609756097561;99.17355371900828;98.36065573770492;0;0;0;0
102;3;XGB;1216;18;98.7667009249743;98.76543209876544;97.58064516129032;100.0;98.77551020408164;0;0;0;0
103;3;XGB;1216;18;98.6639260020555;99.58847736625516;100.0;99.18032786885246;99.58847736625516;0;0;0;0
104;3;XGB;1216;18;98.6639260020555;99.1769547325103;100.0;98.36065573770492;99.17355371900828;0;0;0;0
205;3;DT;1368;16;99.08592321755027;99.27007299270072;100.0;98.54014598540148;99.26470588235294;0;0;0;0
206;3;DT;1368;16;99.6343692870201;98.90510948905109;99.26470588235294;98.54014598540148;98.9010989010989;0;0;0;0
207;3;DT;1368;16;99.45155393053015;99.63503649635037;99.27536231884058;100.0;99.63636363636364;0;0;0;0
208;3;DT;1368;16;99.63470319634705;98.53479853479854;99.25373134328358;97.79411764705884;98.51851851851852;0;0;0;0
209;3;DT;1368;16;99.26940639269408;98.9010989010989;100.0;97.8102189781022;98.8929889298893;0;0;0;0
200;3;DUM;1368;16;52.46800731261426;45.62043795620438;45.45454545454545;43.79562043795621;44.60966542750929;1;0;0;1
201;3;DUM;1368;16;52.46800731261426;45.62043795620438;45.45454545454545;43.79562043795621;44.60966542750929;1;0;0;1
202;3;DUM;1368;16;52.46800731261426;45.62043795620438;45.45454545454545;43.79562043795621;44.60966542750929;1;0;0;1
203;3;DUM;1368;16;52.51141552511416;45.78754578754579;45.45454545454545;44.11764705882353;44.776119402985074;1;0;0;1
204;3;DUM;1368;16;47.397260273972606;54.57875457875458;54.60992907801418;56.20437956204379;55.39568345323741;0;0;0;0
215;3;KNN;1368;16;99.6343692870201;99.27007299270072;100.0;98.54014598540148;99.26470588235294;0;0;0;0
216;3;KNN;1368;16;99.45155393053015;99.63503649635037;100.0;99.27007299270072;99.63369963369964;0;0;0;0
217;3;KNN;1368;16;99.6343692870201;99.63503649635037;99.27536231884058;100.0;99.63636363636364;0;0;0;0
218;3;KNN;1368;16;99.63470319634705;98.9010989010989;100.0;97.79411764705884;98.88475836431226;0;0;0;0
219;3;KNN;1368;16;99.81735159817352;99.26739926739928;100.0;98.54014598540148;99.26470588235294;0;0;0;0
230;3;MLP;1368;16;99.17733089579524;99.27007299270072;100.0;98.54014598540148;99.26470588235294;0;0;0;0
231;3;MLP;1368;16;99.08592321755027;98.90510948905109;100.0;97.8102189781022;98.8929889298893;0;0;0;0
232;3;MLP;1368;16;99.08592321755027;99.63503649635037;100.0;99.27007299270072;99.63369963369964;0;0;0;0
233;3;MLP;1368;16;99.26940639269408;98.16849816849816;99.24812030075188;97.05882352941175;98.14126394052045;0;0;0;0
234;3;MLP;1368;16;99.17808219178085;99.26739926739928;100.0;98.54014598540148;99.26470588235294;0;0;0;0
210;3;NB;1368;16;99.2687385740402;98.90510948905109;97.85714285714285;100.0;98.91696750902528;0;0;0;0
211;3;NB;1368;16;99.08592321755027;99.27007299270072;100.0;98.54014598540148;99.26470588235294;0;0;0;0
212;3;NB;1368;16;99.08592321755027;99.63503649635037;99.27536231884058;100.0;99.63636363636364;0;0;0;0
213;3;NB;1368;16;99.26940639269408;98.9010989010989;99.25925925925924;98.52941176470588;98.8929889298893;0;0;0;0
214;3;NB;1368;16;99.26940639269408;98.9010989010989;99.26470588235294;98.54014598540148;98.9010989010989;0;0;0;0
225;3;RF;1368;16;99.17733089579524;98.17518248175182;97.14285714285714;99.27007299270072;98.19494584837544;0;0;0;0
226;3;RF;1368;16;98.90310786106032;99.27007299270072;100.0;98.54014598540148;99.26470588235294;0;0;0;0
227;3;RF;1368;16;98.81170018281536;99.63503649635037;99.27536231884058;100.0;99.63636363636364;0;0;0;0
228;3;RF;1368;16;99.08675799086758;98.9010989010989;99.25925925925924;98.52941176470588;98.8929889298893;0;0;0;0
229;3;RF;1368;16;99.17808219178085;98.53479853479854;97.84172661870504;99.27007299270072;98.55072463768116;0;0;0;0
235;3;SVM;1368;16;99.3601462522852;100.0;100.0;100.0;100.0;0;0;1;1
236;3;SVM;1368;16;99.45155393053015;99.27007299270072;100.0;98.54014598540148;99.26470588235294;0;0;0;0
237;3;SVM;1368;16;99.45155393053015;100.0;100.0;100.0;100.0;0;0;1;1
238;3;SVM;1368;16;99.72602739726028;98.9010989010989;100.0;97.79411764705884;98.88475836431226;0;0;0;0
239;3;SVM;1368;16;99.72602739726028;98.9010989010989;100.0;97.8102189781022;98.8929889298893;0;0;0;0
220;3;XGB;1368;16;99.08592321755027;98.17518248175182;97.14285714285714;99.27007299270072;98.19494584837544;0;0;0;0
221;3;XGB;1368;16;98.81170018281536;99.27007299270072;100.0;98.54014598540148;99.26470588235294;0;0;0;0
222;3;XGB;1368;16;98.81170018281536;99.27007299270072;98.56115107913668;100.0;99.27536231884058;0;0;0;0
223;3;XGB;1368;16;98.9041095890411;98.16849816849816;99.24812030075188;97.05882352941175;98.14126394052045;0;0;0;0
224;3;XGB;1368;16;98.99543378995432;98.53479853479854;97.84172661870504;99.27007299270072;98.55072463768116;0;0;0;0
405;3;DT;1824;12;98.49211788896504;97.53424657534246;98.87005649717514;96.15384615384616;97.49303621169916;0;0;0;0
406;3;DT;1824;12;98.62919808087732;98.35616438356163;98.88888888888889;97.8021978021978;98.34254143646407;0;0;0;0
407;3;DT;1824;12;98.62919808087732;98.63013698630137;100.0;97.26775956284152;98.61495844875348;0;0;0;0
408;3;DT;1824;12;98.56065798492118;99.45205479452056;100.0;98.90710382513662;99.45054945054946;0;0;0;0
409;3;DT;1824;12;98.63013698630137;97.8021978021978;99.43181818181816;96.15384615384616;97.76536312849164;0;0;0;0
400;3;DUM;1824;12;49.76010966415353;45.20547945205479;44.88636363636363;43.40659340659341;44.1340782122905;1;0;0;1
401;3;DUM;1824;12;49.76010966415353;45.20547945205479;44.88636363636363;43.40659340659341;44.1340782122905;1;0;0;1
402;3;DUM;1824;12;50.308430431802606;55.06849315068493;55.02645502645503;56.830601092896174;55.91397849462365;0;0;0;0
403;3;DUM;1824;12;50.308430431802606;55.06849315068493;55.02645502645503;56.830601092896174;55.91397849462365;0;0;0;0
404;3;DUM;1824;12;49.65753424657534;45.05494505494506;44.88636363636363;43.40659340659341;44.1340782122905;1;0;0;1
415;3;KNN;1824;12;99.04043865661411;98.35616438356163;98.88888888888889;97.8021978021978;98.34254143646407;0;0;0;0
416;3;KNN;1824;12;99.10897875257024;99.17808219178085;100.0;98.35164835164836;99.16897506925208;0;0;0;0
417;3;KNN;1824;12;99.31459904043864;99.17808219178085;100.0;98.36065573770492;99.17355371900828;0;0;0;0
418;3;KNN;1824;12;99.10897875257024;98.9041095890411;99.4475138121547;98.36065573770492;98.9010989010989;0;0;0;0
419;3;KNN;1824;12;99.31506849315068;98.62637362637363;99.4413407821229;97.8021978021978;98.61495844875348;0;0;0;0
430;3;MLP;1824;12;98.62919808087732;98.63013698630137;98.8950276243094;98.35164835164836;98.62258953168045;0;0;0;0
431;3;MLP;1824;12;98.49211788896504;99.17808219178085;99.4475138121547;98.9010989010989;99.17355371900828;0;0;0;0
432;3;MLP;1824;12;98.62919808087732;98.63013698630137;98.9010989010989;98.36065573770492;98.63013698630137;0;0;0;0
433;3;MLP;1824;12;98.69773817683344;98.63013698630137;99.44444444444444;97.81420765027322;98.62258953168045;0;0;0;0
434;3;MLP;1824;12;98.76712328767124;98.35164835164836;99.438202247191;97.25274725274726;98.33333333333331;0;0;0;0
410;3;NB;1824;12;98.56065798492118;98.63013698630137;97.83783783783784;99.45054945054946;98.63760217983652;0;0;0;0
411;3;NB;1824;12;98.4235777930089;99.17808219178085;98.90710382513662;99.45054945054946;99.17808219178085;0;0;0;0
412;3;NB;1824;12;98.56065798492118;98.63013698630137;98.9010989010989;98.36065573770492;98.63013698630137;0;0;0;0
413;3;NB;1824;12;98.62919808087732;98.35616438356163;98.36065573770492;98.36065573770492;98.36065573770492;0;0;0;0
414;3;NB;1824;12;98.6986301369863;98.07692307692308;98.8826815642458;97.25274725274726;98.06094182825484;0;0;0;0
425;3;RF;1824;12;98.56065798492118;98.08219178082192;98.34254143646407;97.8021978021978;98.07162534435264;0;0;0;0
426;3;RF;1824;12;98.2179575051405;99.45205479452056;99.45054945054946;99.45054945054946;99.45054945054946;0;0;0;0
427;3;RF;1824;12;98.56065798492118;98.08219178082192;98.88888888888889;97.26775956284152;98.07162534435264;0;0;0;0
428;3;RF;1824;12;98.49211788896504;98.63013698630137;98.9010989010989;98.36065573770492;98.63013698630137;0;0;0;0
429;3;RF;1824;12;98.56164383561644;98.07692307692308;98.8826815642458;97.25274725274726;98.06094182825484;0;0;0;0
435;3;SVM;1824;12;98.62919808087732;98.63013698630137;99.4413407821229;97.8021978021978;98.61495844875348;0;0;0;0
436;3;SVM;1824;12;98.56065798492118;98.9041095890411;100.0;97.8021978021978;98.88888888888889;0;0;0;0
437;3;SVM;1824;12;98.56065798492118;98.9041095890411;100.0;97.81420765027322;98.8950276243094;0;0;0;0
438;3;SVM;1824;12;98.62919808087732;98.63013698630137;99.44444444444444;97.81420765027322;98.62258953168045;0;0;0;0
439;3;SVM;1824;12;98.76712328767124;98.07692307692308;99.43502824858756;96.7032967032967;98.050139275766;0;0;0;0
420;3;XGB;1824;12;98.35503769705277;97.80821917808218;98.33333333333331;97.25274725274726;97.79005524861878;0;0;0;0
421;3;XGB;1824;12;98.0123372172721;99.17808219178085;99.4475138121547;98.9010989010989;99.17355371900828;0;0;0;0
422;3;XGB;1824;12;98.28649760109664;97.80821917808218;98.34254143646407;97.26775956284152;97.8021978021978;0;0;0;0
423;3;XGB;1824;12;98.2179575051405;98.35616438356163;98.8950276243094;97.81420765027322;98.35164835164836;0;0;0;0
424;3;XGB;1824;12;98.42465753424658;97.52747252747253;98.32402234636872;96.7032967032967;97.50692520775624;0;0;0;0
215;4;DT;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
216;4;DT;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
217;4;DT;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
218;4;DT;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
219;4;DT;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
210;4;DUM;10;524000;47.91666666666667;41.66666666666667;40.0;33.33333333333333;36.36363636363637;1;0;0;1
211;4;DUM;10;524000;47.91666666666667;41.66666666666667;40.0;33.33333333333333;36.36363636363637;1;0;0;1
212;4;DUM;10;524000;47.91666666666667;41.66666666666667;40.0;33.33333333333333;36.36363636363637;1;0;0;1
213;4;DUM;10;524000;47.91666666666667;41.66666666666667;40.0;33.33333333333333;36.36363636363637;1;0;0;1
214;4;DUM;10;524000;47.91666666666667;41.66666666666667;40.0;33.33333333333333;36.36363636363637;1;0;0;1
225;4;KNN;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
226;4;KNN;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
227;4;KNN;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
228;4;KNN;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
229;4;KNN;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
240;4;MLP;10;524000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
241;4;MLP;10;524000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
242;4;MLP;10;524000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
243;4;MLP;10;524000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
244;4;MLP;10;524000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
220;4;NB;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
221;4;NB;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
222;4;NB;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
223;4;NB;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
224;4;NB;10;524000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
235;4;RF;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
236;4;RF;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
237;4;RF;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
238;4;RF;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
239;4;RF;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
230;4;XGB;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
231;4;XGB;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
232;4;XGB;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
233;4;XGB;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
234;4;XGB;10;524000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
600;4;DT;16;327500;50.0;50.0;0.0;0.0;0.0;0;0;0;0
601;4;DT;16;327500;50.64935064935064;47.368421052631575;47.368421052631575;100.0;64.28571428571429;0;0;0;0
602;4;DT;16;327500;50.64935064935064;47.368421052631575;47.368421052631575;100.0;64.28571428571429;0;0;0;0
603;4;DT;16;327500;50.64935064935064;47.368421052631575;0.0;0.0;0.0;0;0;0;0
604;4;DT;16;327500;50.64935064935064;47.368421052631575;0.0;0.0;0.0;0;0;0;0
595;4;DUM;16;327500;47.368421052631575;65.0;63.63636363636363;70.0;66.66666666666666;0;0;0;0
596;4;DUM;16;327500;46.75324675324675;63.1578947368421;60.0;66.66666666666666;63.1578947368421;0;0;0;0
597;4;DUM;16;327500;46.75324675324675;63.1578947368421;60.0;66.66666666666666;63.1578947368421;0;0;0;0
598;4;DUM;16;327500;51.94805194805194;42.10526315789473;44.44444444444444;40.0;42.10526315789473;1;0;0;1
599;4;DUM;16;327500;51.94805194805194;42.10526315789473;44.44444444444444;40.0;42.10526315789473;1;0;0;1
610;4;KNN;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
611;4;KNN;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
612;4;KNN;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
613;4;KNN;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
614;4;KNN;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
625;4;MLP;16;327500;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
626;4;MLP;16;327500;50.64935064935064;47.368421052631575;47.368421052631575;100.0;64.28571428571429;0;0;0;0
627;4;MLP;16;327500;50.64935064935064;47.368421052631575;47.368421052631575;100.0;64.28571428571429;0;0;0;0
628;4;MLP;16;327500;49.35064935064935;52.63157894736842;52.63157894736842;100.0;68.96551724137932;0;0;0;0
629;4;MLP;16;327500;49.35064935064935;52.63157894736842;52.63157894736842;100.0;68.96551724137932;0;0;0;0
605;4;NB;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
606;4;NB;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
607;4;NB;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
608;4;NB;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
609;4;NB;16;327500;100.0;100.0;100.0;100.0;100.0;0;1;1;1
620;4;RF;16;327500;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
621;4;RF;16;327500;50.64935064935064;47.368421052631575;47.368421052631575;100.0;64.28571428571429;0;0;0;0
622;4;RF;16;327500;50.64935064935064;47.368421052631575;47.368421052631575;100.0;64.28571428571429;0;0;0;0
623;4;RF;16;327500;50.64935064935064;47.368421052631575;0.0;0.0;0.0;0;0;0;0
624;4;RF;16;327500;50.64935064935064;47.368421052631575;0.0;0.0;0.0;0;0;0;0
615;4;XGB;16;327500;50.0;50.0;0.0;0.0;0.0;0;0;0;0
616;4;XGB;16;327500;50.64935064935064;47.368421052631575;47.368421052631575;100.0;64.28571428571429;0;0;0;0
617;4;XGB;16;327500;50.64935064935064;47.368421052631575;47.368421052631575;100.0;64.28571428571429;0;0;0;0
618;4;XGB;16;327500;50.64935064935064;47.368421052631575;0.0;0.0;0.0;0;0;0;0
619;4;XGB;16;327500;50.64935064935064;47.368421052631575;0.0;0.0;0.0;0;0;0;0
845;4;DT;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
846;4;DT;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
847;4;DT;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
848;4;DT;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
849;4;DT;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
840;4;DUM;20;262000;45.83333333333333;66.66666666666666;64.28571428571429;75.0;69.23076923076923;0;0;0;0
841;4;DUM;20;262000;45.83333333333333;66.66666666666666;64.28571428571429;75.0;69.23076923076923;0;0;0;0
842;4;DUM;20;262000;45.83333333333333;66.66666666666666;64.28571428571429;75.0;69.23076923076923;0;0;0;0
843;4;DUM;20;262000;45.83333333333333;66.66666666666666;64.28571428571429;75.0;69.23076923076923;0;0;0;0
844;4;DUM;20;262000;45.83333333333333;66.66666666666666;64.28571428571429;75.0;69.23076923076923;0;0;0;0
855;4;KNN;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
856;4;KNN;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
857;4;KNN;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
858;4;KNN;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
859;4;KNN;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
870;4;MLP;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
871;4;MLP;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
872;4;MLP;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
873;4;MLP;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
874;4;MLP;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
850;4;NB;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
851;4;NB;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
852;4;NB;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
853;4;NB;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
854;4;NB;20;262000;100.0;100.0;100.0;100.0;100.0;0;1;1;1
865;4;RF;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
866;4;RF;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
867;4;RF;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
868;4;RF;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
869;4;RF;20;262000;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
860;4;XGB;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
861;4;XGB;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
862;4;XGB;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
863;4;XGB;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
864;4;XGB;20;262000;50.0;50.0;0.0;0.0;0.0;0;0;0;0
950;4;DT;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
951;4;DT;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
952;4;DT;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
953;4;DT;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
954;4;DT;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
945;4;DUM;25;209600;48.333333333333336;60.0;58.82352941176471;66.66666666666666;62.5;0;0;0;0
946;4;DUM;25;209600;48.333333333333336;60.0;58.82352941176471;66.66666666666666;62.5;0;0;0;0
947;4;DUM;25;209600;48.333333333333336;60.0;58.82352941176471;66.66666666666666;62.5;0;0;0;0
948;4;DUM;25;209600;48.333333333333336;60.0;58.82352941176471;66.66666666666666;62.5;0;0;0;0
949;4;DUM;25;209600;48.333333333333336;60.0;58.82352941176471;66.66666666666666;62.5;0;0;0;0
960;4;KNN;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
961;4;KNN;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
962;4;KNN;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
963;4;KNN;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
964;4;KNN;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
975;4;MLP;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
976;4;MLP;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
977;4;MLP;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
978;4;MLP;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
979;4;MLP;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
955;4;NB;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
956;4;NB;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
957;4;NB;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
958;4;NB;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
959;4;NB;25;209600;100.0;100.0;100.0;100.0;100.0;0;1;1;1
970;4;RF;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
971;4;RF;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
972;4;RF;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
973;4;RF;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
974;4;RF;25;209600;50.0;50.0;50.0;100.0;66.66666666666666;0;0;0;0
965;4;XGB;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
966;4;XGB;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
967;4;XGB;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
968;4;XGB;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
969;4;XGB;25;209600;50.0;50.0;0.0;0.0;0.0;0;0;0;0
1265;4;DT;32;163750;50.326797385620914;48.71794871794872;48.71794871794872;100.0;65.51724137931035;0;0;0;0
1266;4;DT;32;163750;50.326797385620914;48.71794871794872;0.0;0.0;0.0;0;0;0;0
1267;4;DT;32;163750;50.0;50.0;0.0;0.0;0.0;0;0;0;0
1268;4;DT;32;163750;50.0;50.0;0.0;0.0;0.0;0;0;0;0
