;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score
416;KNN;176;550;100.0;100.0;100.0;100.0;100.0
417;KNN;176;550;100.0;100.0;100.0;100.0;100.0
418;KNN;176;550;100.0;100.0;100.0;100.0;100.0
419;KNN;176;550;100.0;100.0;100.0;100.0;100.0
420;XGB;176;550;100.0;100.0;100.0;100.0;100.0
421;XGB;176;550;100.0;100.0;100.0;100.0;100.0
422;XGB;176;550;100.0;100.0;100.0;100.0;100.0
423;XGB;176;550;100.0;97.14285714285714;100.0;94.44444444444444;97.14285714285714
424;XGB;176;550;100.0;100.0;100.0;100.0;100.0
425;RF;176;550;100.0;100.0;100.0;100.0;100.0
426;RF;176;550;100.0;100.0;100.0;100.0;100.0
427;RF;176;550;100.0;100.0;100.0;100.0;100.0
428;RF;176;550;100.0;100.0;100.0;100.0;100.0
429;RF;176;550;100.0;100.0;100.0;100.0;100.0
430;MLP;176;550;50.0;50.0;50.0;100.0;66.66666666666666
431;MLP;176;550;50.35460992907801;48.57142857142857;48.57142857142857;100.0;65.38461538461539
432;MLP;176;550;50.35460992907801;48.57142857142857;48.57142857142857;100.0;65.38461538461539
433;MLP;176;550;49.645390070921984;51.42857142857142;51.42857142857142;100.0;67.9245283018868
434;MLP;176;550;49.645390070921984;51.42857142857142;51.42857142857142;100.0;67.9245283018868
435;SVM;176;550;100.0;100.0;100.0;100.0;100.0
436;SVM;176;550;100.0;100.0;100.0;100.0;100.0
437;SVM;176;550;100.0;100.0;100.0;100.0;100.0
438;SVM;176;550;100.0;100.0;100.0;100.0;100.0
439;SVM;176;550;100.0;100.0;100.0;100.0;100.0
440;DUM;1936;50;50.0;47.16494845360825;47.08994708994709;45.876288659793815;46.47519582245431
441;DUM;1936;50;50.0322788896062;47.02842377260982;46.808510638297875;45.59585492227979;46.194225721784775
442;DUM;1936;50;50.0322788896062;47.02842377260982;46.808510638297875;45.59585492227979;46.194225721784775
443;DUM;1936;50;49.9031633311814;53.229974160206716;53.266331658291456;54.63917525773196;53.9440203562341
444;DUM;1936;50;49.9031633311814;53.229974160206716;53.266331658291456;54.63917525773196;53.9440203562341
445;DT;1936;50;99.48320413436691;99.48453608247422;98.9795918367347;100.0;99.48717948717949
446;DT;1936;50;99.28986442866365;98.96640826873386;99.47643979057592;98.44559585492227;98.95833333333334
447;DT;1936;50;99.54809554551323;100.0;100.0;100.0;100.0
448;DT;1936;50;99.41897998708843;99.48320413436691;98.9795918367347;100.0;99.48717948717949
449;DT;1936;50;99.61265332472563;99.2248062015504;98.97435897435898;99.48453608247422;99.22879177377892
450;NB;1936;50;99.93540051679587;99.74226804123711;99.48717948717949;100.0;99.74293059125964
451;NB;1936;50;99.87088444157521;100.0;100.0;100.0;100.0
452;NB;1936;50;99.9354422207876;99.74160206718346;99.48453608247422;100.0;99.74160206718346
453;NB;1936;50;99.87088444157521;100.0;100.0;100.0;100.0
454;NB;1936;50;99.87088444157521;100.0;100.0;100.0;100.0
455;KNN;1936;50;100.0;99.74226804123711;99.48717948717949;100.0;99.74293059125964
456;KNN;1936;50;99.9354422207876;100.0;100.0;100.0;100.0
457;KNN;1936;50;99.9354422207876;100.0;100.0;100.0;100.0
458;KNN;1936;50;99.9354422207876;100.0;100.0;100.0;100.0
459;KNN;1936;50;99.9354422207876;100.0;100.0;100.0;100.0
460;XGB;1936;50;99.28940568475451;98.71134020618557;98.46153846153847;98.96907216494846;98.7146529562982
461;XGB;1936;50;99.09619109102647;98.96640826873386;98.46153846153847;99.48186528497409;98.96907216494846
462;XGB;1936;50;99.22530664945126;99.74160206718346;99.48453608247422;100.0;99.74160206718346
463;XGB;1936;50;99.41897998708843;99.48320413436691;100.0;98.96907216494846;99.48186528497409
464;XGB;1936;50;99.28986442866365;99.48320413436691;100.0;98.96907216494846;99.48186528497409
465;RF;1936;50;99.74160206718346;99.22680412371135;99.48186528497409;98.96907216494846;99.2248062015504
466;RF;1936;50;99.67721110393802;99.48320413436691;98.97435897435898;100.0;99.48453608247422
467;RF;1936;50;99.48353776630084;100.0;100.0;100.0;100.0
468;RF;1936;50;99.67721110393802;99.48320413436691;100.0;98.96907216494846;99.48186528497409
469;RF;1936;50;99.74176888315041;99.48320413436691;99.48453608247422;99.48453608247422;99.48453608247422
470;MLP;1936;50;99.87080103359173;99.74226804123711;99.48717948717949;100.0;99.74293059125964
471;MLP;1936;50;99.87088444157521;100.0;100.0;100.0;100.0
472;MLP;1936;50;99.87088444157521;100.0;100.0;100.0;100.0
473;MLP;1936;50;99.9354422207876;99.74160206718346;100.0;99.48453608247422;99.74160206718346
474;MLP;1936;50;99.9354422207876;99.74160206718346;100.0;99.48453608247422;99.74160206718346
475;SVM;1936;50;100.0;99.74226804123711;99.48717948717949;100.0;99.74293059125964
476;SVM;1936;50;99.87088444157521;100.0;100.0;100.0;100.0
477;SVM;1936;50;99.9354422207876;99.74160206718346;99.48453608247422;100.0;99.74160206718346
478;SVM;1936;50;99.9354422207876;100.0;100.0;100.0;100.0
479;SVM;1936;50;99.9354422207876;100.0;100.0;100.0;100.0
480;DUM;200;484;49.375;50.0;50.0;55.00000000000001;52.38095238095239
481;DUM;200;484;49.375;50.0;50.0;55.00000000000001;52.38095238095239
482;DUM;200;484;49.375;50.0;50.0;55.00000000000001;52.38095238095239
483;DUM;200;484;49.375;50.0;50.0;55.00000000000001;52.38095238095239
484;DUM;200;484;49.375;50.0;50.0;55.00000000000001;52.38095238095239
485;DT;200;484;100.0;100.0;100.0;100.0;100.0
486;DT;200;484;100.0;100.0;100.0;100.0;100.0
487;DT;200;484;100.0;100.0;100.0;100.0;100.0
488;DT;200;484;100.0;100.0;100.0;100.0;100.0
489;DT;200;484;100.0;100.0;100.0;100.0;100.0
490;NB;200;484;100.0;100.0;100.0;100.0;100.0
491;NB;200;484;100.0;100.0;100.0;100.0;100.0
492;NB;200;484;100.0;100.0;100.0;100.0;100.0
493;NB;200;484;100.0;100.0;100.0;100.0;100.0
494;NB;200;484;100.0;100.0;100.0;100.0;100.0
495;KNN;200;484;100.0;100.0;100.0;100.0;100.0
496;KNN;200;484;100.0;100.0;100.0;100.0;100.0
497;KNN;200;484;100.0;100.0;100.0;100.0;100.0
498;KNN;200;484;100.0;100.0;100.0;100.0;100.0
499;KNN;200;484;100.0;100.0;100.0;100.0;100.0
500;XGB;200;484;100.0;100.0;100.0;100.0;100.0
501;XGB;200;484;100.0;100.0;100.0;100.0;100.0
502;XGB;200;484;100.0;100.0;100.0;100.0;100.0
503;XGB;200;484;100.0;100.0;100.0;100.0;100.0
504;XGB;200;484;100.0;97.5;100.0;95.0;97.43589743589743
505;RF;200;484;100.0;100.0;100.0;100.0;100.0
506;RF;200;484;100.0;100.0;100.0;100.0;100.0
507;RF;200;484;100.0;100.0;100.0;100.0;100.0
508;RF;200;484;100.0;100.0;100.0;100.0;100.0
509;RF;200;484;100.0;100.0;100.0;100.0;100.0
510;MLP;200;484;50.0;50.0;50.0;100.0;66.66666666666666
511;MLP;200;484;50.0;50.0;50.0;100.0;66.66666666666666
512;MLP;200;484;50.0;50.0;50.0;100.0;66.66666666666666
513;MLP;200;484;50.0;50.0;50.0;100.0;66.66666666666666
514;MLP;200;484;50.0;50.0;50.0;100.0;66.66666666666666
515;SVM;200;484;100.0;100.0;100.0;100.0;100.0
516;SVM;200;484;100.0;100.0;100.0;100.0;100.0
517;SVM;200;484;100.0;100.0;100.0;100.0;100.0
518;SVM;200;484;100.0;100.0;100.0;100.0;100.0
519;SVM;200;484;100.0;100.0;100.0;100.0;100.0
520;DUM;20;4840;50.0;25.0;0.0;0.0;0.0
521;DUM;20;4840;50.0;25.0;0.0;0.0;0.0
522;DUM;20;4840;50.0;25.0;0.0;0.0;0.0
523;DUM;20;4840;50.0;25.0;0.0;0.0;0.0
524;DUM;20;4840;50.0;25.0;0.0;0.0;0.0
525;DT;20;4840;100.0;100.0;100.0;100.0;100.0
526;DT;20;4840;100.0;100.0;100.0;100.0;100.0
527;DT;20;4840;100.0;100.0;100.0;100.0;100.0
528;DT;20;4840;100.0;100.0;100.0;100.0;100.0
529;DT;20;4840;100.0;75.0;66.66666666666666;100.0;80.0
530;NB;20;4840;100.0;100.0;100.0;100.0;100.0
531;NB;20;4840;100.0;100.0;100.0;100.0;100.0
532;NB;20;4840;100.0;100.0;100.0;100.0;100.0
533;NB;20;4840;100.0;100.0;100.0;100.0;100.0
534;NB;20;4840;100.0;100.0;100.0;100.0;100.0
535;KNN;20;4840;100.0;100.0;100.0;100.0;100.0
536;KNN;20;4840;100.0;100.0;100.0;100.0;100.0
537;KNN;20;4840;100.0;100.0;100.0;100.0;100.0
538;KNN;20;4840;100.0;100.0;100.0;100.0;100.0
539;KNN;20;4840;100.0;100.0;100.0;100.0;100.0
540;XGB;20;4840;100.0;100.0;100.0;100.0;100.0
541;XGB;20;4840;100.0;100.0;100.0;100.0;100.0
542;XGB;20;4840;100.0;100.0;100.0;100.0;100.0
543;XGB;20;4840;100.0;100.0;100.0;100.0;100.0
544;XGB;20;4840;100.0;75.0;100.0;50.0;66.66666666666666
545;RF;20;4840;100.0;100.0;100.0;100.0;100.0
546;RF;20;4840;100.0;100.0;100.0;100.0;100.0
547;RF;20;4840;100.0;100.0;100.0;100.0;100.0
548;RF;20;4840;100.0;100.0;100.0;100.0;100.0
549;RF;20;4840;100.0;100.0;100.0;100.0;100.0
550;MLP;20;4840;50.0;50.0;50.0;100.0;66.66666666666666
551;MLP;20;4840;50.0;50.0;50.0;100.0;66.66666666666666
552;MLP;20;4840;50.0;50.0;50.0;100.0;66.66666666666666
553;MLP;20;4840;50.0;50.0;50.0;100.0;66.66666666666666
554;MLP;20;4840;50.0;50.0;50.0;100.0;66.66666666666666
555;SVM;20;4840;100.0;100.0;100.0;100.0;100.0
556;SVM;20;4840;100.0;100.0;100.0;100.0;100.0
557;SVM;20;4840;100.0;100.0;100.0;100.0;100.0
558;SVM;20;4840;100.0;100.0;100.0;100.0;100.0
559;SVM;20;4840;100.0;100.0;100.0;100.0;100.0
560;DUM;2200;44;49.88636363636363;47.95454545454545;47.88732394366197;46.36363636363636;47.11316397228637
561;DUM;2200;44;49.88636363636363;47.95454545454545;47.88732394366197;46.36363636363636;47.11316397228637
562;DUM;2200;44;49.88636363636363;47.95454545454545;47.88732394366197;46.36363636363636;47.11316397228637
563;DUM;2200;44;49.88636363636363;47.95454545454545;47.88732394366197;46.36363636363636;47.11316397228637
564;DUM;2200;44;49.88636363636363;47.95454545454545;47.88732394366197;46.36363636363636;47.11316397228637
565;DT;2200;44;99.7159090909091;99.0909090909091;100.0;98.18181818181819;99.08256880733946
566;DT;2200;44;99.60227272727272;99.77272727272727;100.0;99.54545454545455;99.77220956719817
567;DT;2200;44;99.60227272727272;99.31818181818181;100.0;98.63636363636363;99.31350114416476
568;DT;2200;44;99.60227272727272;99.77272727272727;100.0;99.54545454545455;99.77220956719817
569;DT;2200;44;99.6590909090909;99.54545454545455;99.54545454545455;99.54545454545455;99.54545454545455
570;NB;2200;44;99.88636363636364;100.0;100.0;100.0;100.0
571;NB;2200;44;99.88636363636364;100.0;100.0;100.0;100.0
572;NB;2200;44;99.88636363636364;100.0;100.0;100.0;100.0
573;NB;2200;44;99.88636363636364;100.0;100.0;100.0;100.0
574;NB;2200;44;100.0;99.54545454545455;99.09909909909909;100.0;99.5475113122172
575;KNN;2200;44;99.88636363636364;99.77272727272727;100.0;99.54545454545455;99.77220956719817
576;KNN;2200;44;99.88636363636364;100.0;100.0;100.0;100.0
577;KNN;2200;44;99.82954545454545;100.0;100.0;100.0;100.0
578;KNN;2200;44;99.82954545454545;100.0;100.0;100.0;100.0
579;KNN;2200;44;99.94318181818181;99.54545454545455;99.09909909909909;100.0;99.5475113122172
580;XGB;2200;44;99.0340909090909;98.86363636363636;99.08675799086758;98.63636363636363;98.86104783599089
581;XGB;2200;44;99.0340909090909;98.63636363636363;98.1981981981982;99.0909090909091;98.64253393665159
582;XGB;2200;44;98.92045454545455;99.31818181818181;98.65470852017937;100.0;99.32279909706546
583;XGB;2200;44;98.92045454545455;99.31818181818181;98.65470852017937;100.0;99.32279909706546
584;XGB;2200;44;99.0909090909091;98.18181818181819;96.90265486725663;99.54545454545455;98.20627802690582
585;RF;2200;44;99.20454545454545;98.86363636363636;99.08675799086758;98.63636363636363;98.86104783599089
586;RF;2200;44;99.26136363636363;98.86363636363636;98.20627802690582;99.54545454545455;98.87133182844244
587;RF;2200;44;99.20454545454545;99.54545454545455;99.09909909909909;100.0;99.5475113122172
588;RF;2200;44;99.20454545454545;99.31818181818181;98.65470852017937;100.0;99.32279909706546
